pm10,temp,hum,wind_speed,rain,pressure,hour,day_of_week,is_weekend,label
126.82,19.75,60,0.0,7.33,1016,6,6,1,88.78
11.89,26.22,30,1.59,0.0,1025,14,6,1,11.89
1.95,20.34,13,8.82,6.17,1017,20,2,0,1.09
4.67,30.54,49,1.29,3.63,1016,12,4,0,3.27
110.1,23.24,43,6.32,0.0,1020,14,4,0,88.08
11.24,26.04,32,0.0,0.0,1029,9,6,1,11.24
9.64,16.68,19,6.4,0.0,1029,15,0,0,7.71
10.77,28.04,63,1.53,0.0,1014,8,4,0,10.77
120.53,16.34,52,2.33,0.0,999,2,5,1,120.53
9.64,18.34,41,0.0,0.0,1025,21,4,0,9.64
7.93,18.81,12,6.74,3.75,1017,20,5,1,4.44
6.83,25.92,64,5.84,0.0,1008,7,2,0,5.47
123.05,17.5,27,0.0,0.0,1011,0,3,0,123.05
14.35,20.43,33,0.99,0.0,1019,5,1,0,14.35
9.52,18.32,24,6.26,0.0,1015,1,2,0,7.62
3.43,27.99,34,0.0,0.0,1014,7,6,1,3.43
117.74,24.1,60,6.11,0.0,1008,17,0,0,94.19
11.6,20.45,34,0.72,10.33,1033,15,1,0,8.12
2.3,15.74,18,3.78,0.0,1014,0,6,1,2.3
5.03,21.68,48,5.87,0.0,1026,7,3,0,4.02
146.05,20.74,40,2.86,5.91,1019,19,4,0,102.24
12.44,23.61,41,2.92,0.0,1014,18,2,0,12.44
3.64,23.36,24,3.22,0.0,1007,7,5,1,3.64
7.94,21.57,60,0.0,0.0,1013,15,6,1,7.94
108.15,17.55,49,3.04,0.0,1024,22,2,0,108.15
12.26,18.71,19,1.58,0.0,1025,9,2,0,12.26
10.31,21.55,18,3.29,0.0,1005,10,2,0,10.31
4.61,27.47,47,5.85,0.0,1004,11,1,0,3.69
141.45,19.04,51,3.42,0.0,1016,21,4,0,141.45
9.0,24.34,21,7.11,0.0,1024,6,5,1,7.2
7.53,25.49,19,9.56,0.0,1028,1,6,1,6.03
10.37,29.98,38,5.68,0.0,1026,19,1,0,8.29
122.7,22.82,37,6.5,10.7,1007,14,0,0,68.71
13.17,26.54,27,4.69,0.0,1034,14,6,1,13.17
7.1,25.01,20,8.02,0.0,1013,20,3,0,5.68
6.69,21.96,52,2.5,3.04,1017,5,0,0,4.68
105.03,24.79,41,0.31,0.0,1021,20,1,0,105.03
5.58,21.07,41,7.06,0.0,1008,22,3,0,4.47
4.17,20.28,39,4.71,8.5,1003,17,1,0,2.92
8.87,29.56,61,3.9,0.0,1003,19,4,0,8.87
158.52,24.79,43,4.67,0.0,1002,11,0,0,158.52
12.45,26.33,34,0.15,0.0,1033,5,6,1,12.45
3.87,17.83,42,7.15,9.89,1014,0,5,1,2.17
8.54,23.61,51,0.0,0.0,1031,20,6,1,8.54
110.9,15.79,38,2.48,0.0,1012,21,0,0,110.9
5.92,22.44,38,1.24,0.0,1034,7,1,0,5.92
10.16,22.83,21,10.11,0.0,1026,16,0,0,8.13
5.95,26.17,59,5.8,0.0,1021,0,1,0,4.76
131.99,19.9,43,3.34,0.0,1007,19,6,1,131.99
7.94,27.55,10,4.34,0.0,1011,18,0,0,7.94
8.12,21.86,17,5.91,0.0,1031,17,3,0,6.5
5.28,26.14,42,3.93,0.0,1030,14,5,1,5.28
158.08,17.02,32,3.8,3.48,999,6,5,1,110.66
7.87,21.58,25,0.16,0.0,1017,13,2,0,7.87
3.43,24.05,12,8.89,0.0,1004,18,0,0,2.74
9.99,21.78,68,3.56,0.0,1022,1,2,0,9.99
146.36,20.17,39,2.12,0.0,1025,0,5,1,146.36
12.7,23.95,10,0.0,0.0,1015,14,5,1,12.7
8.66,24.08,31,9.87,0.0,1017,6,0,0,6.93
10.21,27.07,55,6.52,0.0,1031,14,3,0,8.17
121.86,23.81,58,3.47,0.0,1015,9,1,0,121.86
9.89,20.69,18,5.73,0.0,1018,1,3,0,7.91
6.58,18.68,40,4.25,0.0,1025,20,3,0,6.58
10.15,21.69,54,6.24,0.0,1014,7,3,0,8.12
157.26,17.73,57,0.42,0.0,1012,16,6,1,157.26
6.16,26.39,28,1.88,0.0,1011,0,2,0,6.16
4.12,22.89,13,5.66,8.3,1030,13,6,1,2.31
12.03,23.7,51,6.59,0.0,1011,11,1,0,9.62
130.5,15.67,21,0.06,0.0,1016,11,6,1,130.5
15.32,26.54,36,5.33,0.0,1005,22,2,0,12.26
3.23,25.21,16,9.66,0.0,1022,17,3,0,2.58
5.16,26.45,28,6.19,0.0,1018,23,2,0,4.13
144.63,20.14,49,6.68,0.0,1020,1,0,0,115.7
9.53,20.37,35,0.93,0.0,1031,15,3,0,9.53
9.01,16.17,43,6.95,0.0,1027,1,1,0,7.21
6.72,26.91,40,0.0,0.0,1015,10,5,1,6.72
103.6,20.94,45,6.13,0.0,1000,12,5,1,82.88
9.02,18.95,19,5.46,4.01,1032,20,5,1,5.05
3.63,25.63,15,7.9,0.0,1008,13,4,0,2.9
4.88,30.72,42,1.31,0.0,1005,11,6,1,4.88
114.27,18.15,37,6.44,0.0,1022,18,5,1,91.42
9.12,21.25,29,0.0,0.0,1012,2,0,0,9.12
6.87,21.38,17,9.24,0.0,1033,5,1,0,5.49
4.52,23.41,65,5.26,0.0,1023,3,2,0,3.62
121.43,19.68,54,4.09,0.0,997,9,5,1,121.43
9.91,18.49,35,0.57,0.0,1025,8,6,1,9.91
7.39,18.47,18,5.07,0.0,1008,20,2,0,5.91
6.38,24.12,50,3.52,1.42,1015,17,0,0,4.46
112.08,22.52,26,0.62,0.0,997,20,2,0,112.08
9.47,19.34,41,1.96,11.14,1005,10,1,0,6.63
5.99,22.85,13,9.92,0.0,1009,14,4,0,4.79
6.94,25.09,66,3.38,0.0,1019,22,5,1,6.94
112.65,16.88,23,4.04,0.0,1000,12,5,1,112.65
10.5,27.09,10,2.6,0.0,1024,3,0,0,10.5
4.7,18.1,40,4.3,0.0,1020,2,6,1,4.7
10.08,24.94,66,5.34,0.0,1004,1,5,1,8.06
131.11,23.7,50,2.73,0.0,1004,12,3,0,131.11
13.2,18.29,26,2.53,0.0,1015,18,2,0,13.2
5.67,16.46,44,6.97,0.0,1011,18,5,1,4.54
5.87,21.71,53,6.88,5.81,1030,20,0,0,3.29
139.51,20.65,26,1.52,0.0,1016,21,4,0,139.51
13.93,20.62,25,0.23,0.0,1017,9,2,0,13.93
8.67,18.94,12,8.94,0.0,1015,1,4,0,6.94
4.67,24.6,52,4.84,0.6,1031,15,5,1,3.27
100.09,22.42,36,0.0,10.04,1026,10,5,1,70.07
6.3,19.0,29,6.34,0.0,1029,16,1,0,5.04
7.68,19.51,27,8.66,0.0,1024,6,5,1,6.14
11.02,25.84,28,3.61,0.0,1029,3,2,0,11.02
104.56,18.58,36,1.66,0.0,1025,11,3,0,104.56
13.95,27.38,21,3.38,0.0,1034,13,0,0,13.95
1.96,16.89,27,5.44,6.93,1026,6,3,0,1.1
9.25,29.01,45,0.26,1.83,1031,15,0,0,6.48
119.39,22.37,58,3.4,5.06,1023,20,3,0,83.58
6.5,27.25,39,0.76,5.63,1025,19,1,0,4.55
7.44,19.22,17,7.53,0.0,1020,19,4,0,5.95
8.28,21.91,43,5.14,0.0,1029,13,4,0,6.62
116.11,21.99,56,3.56,0.0,1019,18,6,1,116.11
12.34,27.39,18,1.13,0.0,1005,17,3,0,12.34
6.41,17.19,31,8.02,0.0,1016,18,0,0,5.13
11.39,25.51,58,5.56,5.08,1030,23,6,1,6.38
143.16,22.35,25,4.82,0.0,1002,2,3,0,143.16
6.72,18.81,23,4.19,0.0,1015,6,0,0,6.72
10.21,17.02,45,10.4,0.0,1016,17,6,1,8.17
7.89,30.83,45,0.0,0.0,1005,5,6,1,7.89
116.81,22.43,57,6.57,0.0,1015,16,0,0,93.45
6.78,26.09,22,5.2,0.0,1032,16,0,0,5.43
8.19,17.64,11,3.14,0.0,1016,6,0,0,8.19
9.54,24.52,39,3.02,0.0,1011,8,1,0,9.54
136.3,19.28,61,3.87,0.0,1016,0,6,1,136.3
8.13,23.13,43,6.25,0.0,1017,4,2,0,6.5
3.9,16.47,35,4.53,0.0,1032,20,0,0,3.9
10.49,29.04,60,5.89,0.0,1003,0,5,1,8.4
145.87,21.13,22,1.06,0.0,1002,6,6,1,145.87
8.68,25.37,10,3.38,0.0,1030,4,1,0,8.68
2.1,21.11,30,9.85,0.0,1028,5,2,0,1.68
4.39,27.87,53,0.0,0.0,1025,2,2,0,4.39
102.55,18.07,56,0.09,2.35,1022,16,1,0,71.78
12.97,25.1,35,3.27,0.0,1034,19,5,1,12.97
6.2,15.72,21,7.11,0.0,1029,17,0,0,4.96
9.53,22.38,44,5.44,0.0,1024,13,2,0,7.62
149.78,19.03,55,1.16,8.71,1027,14,3,0,104.85
5.94,26.82,28,3.91,0.0,1015,7,3,0,5.94
5.58,18.14,39,5.54,0.0,1005,18,2,0,4.46
6.91,26.98,46,6.57,0.0,1017,0,1,0,5.53
124.99,17.65,42,5.68,0.0,1022,8,1,0,99.99
5.88,27.77,10,2.04,0.0,1016,0,6,1,5.88
5.83,18.43,40,7.09,0.0,1020,20,6,1,4.67
8.65,27.16,60,5.22,0.0,1012,19,4,0,6.92
127.92,15.91,56,0.25,2.22,1013,14,5,1,89.54
12.63,25.81,18,5.98,5.26,1006,15,4,0,7.07
4.96,21.37,10,6.33,0.0,1022,18,5,1,3.97
4.48,24.92,60,6.8,0.0,1005,17,6,1,3.59
121.29,16.15,40,1.21,0.0,1012,1,0,0,121.29
12.14,22.34,30,2.76,6.63,1013,11,0,0,8.5
6.01,23.75,15,6.02,0.0,1015,3,3,0,4.81
9.04,23.18,67,6.24,0.0,1003,23,6,1,7.23
139.7,17.36,26,0.75,0.0,1021,8,6,1,139.7
12.17,25.43,26,0.0,0.0,1009,9,2,0,12.17
6.77,20.66,23,10.25,0.0,1007,10,5,1,5.41
5.99,24.58,57,0.28,0.74,1005,3,6,1,4.19
104.92,16.0,37,6.57,0.0,1015,18,2,0,83.93
7.98,18.28,27,3.5,1.53,1020,18,5,1,5.58
1.92,17.2,27,7.91,2.16,1024,9,2,0,1.07
5.97,27.34,37,5.8,0.0,1004,23,6,1,4.78
113.15,21.04,40,6.58,0.0,1004,7,3,0,90.52
12.86,25.12,13,1.78,0.0,1027,11,0,0,12.86
2.09,18.84,14,7.42,0.0,1033,16,6,1,1.67
5.14,29.17,64,6.43,0.0,1003,8,4,0,4.11
105.49,23.9,34,6.52,0.0,1019,22,6,1,84.39
10.28,21.45,21,4.15,0.0,1006,21,5,1,10.28
6.7,20.45,25,4.14,0.0,1003,19,3,0,6.7
5.74,25.36,62,6.63,0.0,1023,2,4,0,4.59
121.8,15.87,57,6.3,0.0,1006,14,2,0,97.44
13.92,27.44,43,4.1,0.0,1025,19,2,0,13.92
9.9,22.48,39,10.03,0.0,1016,13,1,0,7.92
12.1,24.64,59,6.68,0.0,1029,10,5,1,9.68
147.5,20.51,39,1.25,0.0,1027,12,4,0,147.5
9.99,27.89,27,1.1,0.0,1010,0,4,0,9.99
5.37,24.2,11,8.98,0.0,1023,21,5,1,4.3
8.26,29.19,57,2.22,0.0,1021,22,2,0,8.26
127.24,17.44,23,1.68,0.0,1026,16,3,0,127.24
5.78,22.67,31,3.38,11.54,1015,13,1,0,4.05
8.19,23.47,18,8.8,0.0,1014,19,3,0,6.55
9.69,23.0,28,4.23,3.21,1013,12,3,0,6.78
140.31,24.4,58,6.41,0.92,1002,11,3,0,78.57
11.39,27.28,42,3.63,0.0,1007,9,3,0,11.39
4.07,18.35,24,9.01,0.0,1009,11,3,0,3.26
9.2,25.1,65,0.52,0.0,1008,5,5,1,9.2
106.46,20.63,57,2.42,0.0,1011,13,6,1,106.46
7.47,26.97,27,5.12,0.0,1011,5,6,1,5.98
1.35,18.95,10,3.74,0.0,1018,19,5,1,1.35
5.54,26.86,32,4.25,0.0,1008,21,6,1,5.54
117.29,19.06,50,0.6,0.0,1006,21,5,1,117.29
11.3,25.08,10,6.18,0.0,1035,9,2,0,9.04
1.08,23.0,27,4.66,0.0,1007,3,1,0,1.08
4.9,25.17,68,4.77,0.0,1009,13,4,0,4.9
120.37,22.96,33,1.39,0.0,1014,8,4,0,120.37
12.62,23.64,40,3.49,9.46,1007,13,6,1,8.84
2.62,22.76,32,6.4,0.0,1003,4,1,0,2.09
4.25,23.18,44,1.86,1.34,1020,15,6,1,2.98
116.25,16.55,30,3.7,0.0,1013,4,4,0,116.25
6.57,18.28,10,1.01,0.0,1006,19,6,1,6.57
4.42,17.28,19,6.14,0.0,1027,8,5,1,3.54
11.66,25.39,54,0.0,0.0,1013,0,1,0,11.66
141.44,24.95,42,3.18,0.0,1027,12,6,1,141.44
14.09,20.6,25,0.71,0.0,1005,1,4,0,14.09
5.94,25.03,10,4.14,0.0,1011,22,3,0,5.94
10.74,28.45,50,2.72,0.58,1020,5,4,0,7.52
129.98,20.83,48,6.74,0.0,1001,9,6,1,103.98
12.45,20.96,10,0.52,0.0,1031,18,5,1,12.45
3.9,25.28,15,6.28,0.0,1021,18,3,0,3.12
11.1,27.49,40,5.45,0.0,1017,6,1,0,8.88
120.71,19.05,53,0.75,0.0,1009,4,0,0,120.71
6.69,22.81,36,1.82,0.0,1012,8,3,0,6.69
0.66,17.88,10,5.28,5.87,1027,2,2,0,0.37
5.47,21.06,52,5.73,1.06,1028,3,0,0,3.06
102.32,23.29,58,7.27,1.13,1023,12,5,1,57.3
10.35,26.78,10,6.13,3.27,1028,2,1,0,5.8
10.37,19.86,13,5.89,9.54,1025,8,5,1,5.81
7.33,23.92,30,4.55,0.0,1006,16,4,0,7.33
118.54,21.46,33,2.69,5.93,1023,9,5,1,82.98
10.5,24.57,27,1.26,11.12,1031,5,6,1,7.35
10.27,16.34,24,8.84,0.0,1009,18,6,1,8.21
12.66,21.04,37,2.49,2.03,1003,18,6,1,8.86
111.1,17.8,44,5.63,10.96,1001,11,2,0,62.22
10.0,21.55,32,5.45,0.0,1015,7,5,1,8.0
4.64,21.16,10,7.52,0.0,1025,8,4,0,3.71
4.96,28.19,34,5.63,0.0,1015,1,0,0,3.97
104.99,17.85,21,2.18,0.0,1001,8,6,1,104.99
6.32,27.24,11,6.38,0.0,1034,4,2,0,5.06
5.12,25.52,20,4.29,0.0,1012,7,3,0,5.12
10.14,22.9,32,0.12,0.0,1027,9,2,0,10.14
106.08,22.88,32,2.88,10.61,1015,10,1,0,74.26
8.64,26.01,31,2.11,0.0,1008,9,2,0,8.64
7.02,16.41,20,4.25,0.0,1010,2,4,0,7.02
6.96,22.23,41,5.36,0.0,1014,22,0,0,5.57
154.43,23.56,47,1.11,0.0,1025,20,3,0,154.43
14.4,19.52,29,5.87,0.94,1016,10,6,1,8.06
10.52,19.95,43,5.93,0.0,1009,18,2,0,8.42
3.86,25.03,41,6.48,2.33,1023,16,3,0,2.16
125.09,18.46,36,2.54,9.93,1013,9,0,0,87.56
5.63,19.94,35,2.8,0.0,1024,18,3,0,5.63
9.87,25.21,12,3.9,0.0,1008,20,3,0,9.87
12.74,29.6,66,0.73,0.0,1005,21,6,1,12.74
145.84,16.63,46,5.31,0.0,1005,20,0,0,116.67
6.74,25.8,36,4.74,10.66,1028,22,1,0,4.72
6.46,21.96,29,9.75,0.0,1013,13,3,0,5.17
5.65,23.91,61,0.0,0.0,1011,14,4,0,5.65
129.49,15.95,52,4.49,0.0,1018,6,1,0,129.49
10.75,19.78,31,0.12,0.0,1033,22,4,0,10.75
0.97,19.99,23,3.0,0.0,1005,18,3,0,0.97
11.97,24.32,28,0.04,0.0,1019,8,3,0,11.97
107.56,18.26,21,2.5,0.0,1014,1,2,0,107.56
15.29,23.06,43,4.27,0.0,1024,15,3,0,15.29
2.03,25.02,19,2.93,0.0,1012,18,2,0,2.03
9.48,22.59,66,4.38,8.85,1015,6,1,0,6.64
143.15,22.93,56,0.17,0.0,999,23,5,1,143.15
7.25,24.44,10,3.95,0.0,1006,9,4,0,7.25
2.91,23.44,43,10.26,3.64,1022,9,4,0,1.63
12.05,23.11,63,5.23,9.78,1031,16,0,0,6.75
127.92,20.08,38,6.27,0.0,1003,8,6,1,102.33
10.07,22.06,26,2.9,0.0,1033,16,6,1,10.07
8.74,22.97,26,8.29,10.89,1017,12,6,1,4.89
11.52,22.05,49,3.07,0.0,1020,16,5,1,11.52
136.06,23.1,46,1.61,0.0,1026,10,5,1,136.06
8.17,18.17,38,7.25,0.0,1015,14,0,0,6.54
7.79,20.23,10,9.87,0.0,1012,23,0,0,6.24
10.52,28.35,56,4.65,0.0,1014,0,5,1,10.52
124.65,19.11,52,6.32,0.0,1002,0,1,0,99.72
5.9,24.87,10,6.34,0.0,1017,15,5,1,4.72
7.96,20.8,36,4.92,0.0,1005,22,1,0,7.96
8.07,26.4,45,4.83,0.0,1003,15,2,0,8.07
112.29,24.11,37,2.2,0.0,1013,10,4,0,112.29
14.96,26.04,10,3.74,0.0,1005,4,4,0,14.96
6.89,20.22,10,3.4,0.0,1028,2,4,0,6.89
4.48,24.71,46,5.63,11.1,1027,6,3,0,2.51
129.5,22.3,54,0.0,11.75,1010,13,2,0,90.65
6.9,25.49,39,4.59,0.0,1032,9,1,0,6.9
8.4,25.49,29,6.91,0.0,1015,12,3,0,6.72
7.45,23.13,57,0.13,0.0,1022,13,5,1,7.45
151.33,22.07,38,3.32,0.0,1007,21,5,1,151.33
8.19,23.59,11,0.69,7.93,1010,0,0,0,5.73
7.93,16.89,28,4.12,0.0,1016,2,4,0,7.93
10.73,30.84,59,3.08,0.0,1001,3,4,0,10.73
135.8,18.35,44,4.29,0.0,1005,5,3,0,135.8
11.17,23.18,40,3.63,6.41,1007,6,4,0,7.82
5.4,17.75,17,10.13,0.0,1024,17,4,0,4.32
10.78,25.77,52,1.86,0.0,1011,15,6,1,10.78
154.69,24.99,25,0.0,0.0,1019,23,4,0,154.69
8.8,20.87,33,0.32,11.2,1020,8,0,0,6.16
7.55,18.96,27,9.36,0.0,1029,9,3,0,6.04
4.46,25.38,38,0.51,6.02,1020,18,4,0,3.13
99.53,22.1,45,4.17,0.0,1024,3,4,0,99.53
14.33,20.79,12,5.2,6.27,1020,5,2,0,8.02
7.21,16.73,41,10.88,0.0,1027,20,5,1,5.77
12.36,25.76,44,4.68,0.0,1006,4,0,0,12.36
128.73,19.51,42,5.84,0.0,1018,18,3,0,102.99
12.85,20.91,36,3.61,0.0,1017,12,5,1,12.85
6.7,22.7,43,10.36,0.0,1021,15,0,0,5.36
9.87,28.36,35,3.56,0.0,1008,21,0,0,9.87
132.45,25.3,61,2.54,0.0,1017,15,5,1,132.45
15.13,25.0,13,1.23,0.0,1030,6,2,0,15.13
4.75,19.73,43,5.41,0.0,1003,23,5,1,3.8
6.42,30.17,43,2.87,0.0,1002,18,3,0,6.42
119.01,25.14,25,3.58,0.0,1004,19,3,0,119.01
7.67,26.26,17,2.67,0.0,1025,19,0,0,7.67
2.01,22.38,25,6.21,0.0,1025,6,0,0,1.61
8.04,27.29,57,0.02,0.0,1007,9,1,0,8.04
134.66,19.33,46,6.25,10.8,1016,12,5,1,75.41
14.51,22.82,10,0.86,0.0,1025,10,5,1,14.51
4.86,18.25,24,4.71,0.0,1014,14,3,0,4.86
9.11,26.46,45,4.26,0.0,1019,14,0,0,9.11
150.9,18.48,23,3.95,0.0,1006,10,3,0,150.9
9.28,25.01,28,2.26,0.0,1011,0,0,0,9.28
3.87,23.5,14,3.3,0.0,1017,1,4,0,3.87
9.09,30.0,49,6.77,4.24,1026,4,5,1,5.09
105.59,19.85,45,2.44,0.0,1010,21,5,1,105.59
14.97,19.5,10,0.25,0.0,1011,21,4,0,14.97
9.79,21.26,11,3.62,0.0,1027,5,5,1,9.79
10.71,24.29,56,0.79,0.0,1012,13,3,0,10.71
144.2,17.86,30,6.14,0.0,1022,4,6,1,115.36
10.88,26.17,23,1.48,4.98,1008,10,4,0,7.62
1.65,15.92,29,9.37,0.0,1007,22,2,0,1.32
10.31,26.28,38,1.53,0.0,1015,13,6,1,10.31
154.13,16.05,49,5.15,0.0,1001,11,5,1,123.3
9.55,19.38,10,4.22,10.04,1018,4,3,0,6.69
9.5,19.2,46,3.97,0.0,1030,17,0,0,9.5
11.48,28.11,65,4.15,0.0,1018,6,1,0,11.48
101.79,24.42,43,5.88,0.0,1000,8,4,0,81.44
15.19,27.95,43,1.31,0.0,1010,11,0,0,15.19
3.83,23.04,39,5.21,0.0,1020,10,3,0,3.07
4.39,27.77,63,6.26,0.0,1001,23,6,1,3.52
117.96,19.55,45,0.04,0.0,1000,12,5,1,117.96
15.2,18.12,36,4.81,0.0,1031,14,1,0,15.2
2.09,24.38,17,8.76,8.26,1025,6,3,0,1.17
5.68,23.0,50,2.37,0.0,1027,4,4,0,5.68
141.87,17.39,37,2.71,0.0,1009,22,0,0,141.87
5.8,25.65,11,5.18,0.0,1032,1,5,1,4.64
1.93,20.71,10,5.55,0.0,1028,14,0,0,1.54
4.24,24.92,62,4.4,0.0,1014,14,0,0,4.24
103.21,17.46,36,6.23,0.0,1007,0,1,0,82.57
6.64,25.66,28,0.26,0.0,1011,16,1,0,6.64
8.84,25.01,18,10.02,1.58,1007,12,1,0,4.95
11.52,24.74,56,3.78,0.0,1002,17,4,0,11.52
118.07,17.54,52,5.24,0.0,998,4,0,0,94.46
12.93,19.76,19,4.36,0.0,1015,13,6,1,12.93
7.01,18.37,43,9.91,0.0,1007,17,0,0,5.61
11.53,21.01,50,2.76,0.0,1022,12,5,1,11.53
156.11,19.52,58,0.25,0.0,1008,0,1,0,156.11
14.54,25.9,14,6.54,0.0,1021,6,5,1,11.63
10.36,19.53,29,3.26,0.0,1019,5,3,0,10.36
3.66,28.39,47,4.61,0.0,1031,6,5,1,3.66
118.96,18.64,45,3.21,4.58,1010,4,5,1,83.28
9.24,20.77,10,0.56,0.0,1008,7,6,1,9.24
5.17,19.45,36,7.43,0.0,1028,13,3,0,4.14
10.02,29.51,61,2.63,0.0,1014,5,0,0,10.02
109.6,24.7,23,7.05,9.53,1020,5,3,0,61.38
6.41,26.78,43,2.65,10.57,1022,8,5,1,4.49
6.91,20.83,21,3.82,0.0,1031,6,0,0,6.91
9.03,30.6,55,1.34,0.0,1014,9,6,1,9.03
146.53,21.55,27,6.4,0.0,1022,1,6,1,117.22
10.02,25.92,12,1.86,0.0,1008,9,0,0,10.02
7.6,24.93,30,9.9,0.0,1020,4,2,0,6.08
9.07,21.24,60,3.97,0.0,1001,22,0,0,9.07
124.12,25.23,30,4.8,0.0,1021,9,0,0,124.12
11.71,21.23,15,1.16,4.21,1011,17,3,0,8.2
9.28,17.73,10,9.17,5.95,1031,6,4,0,5.19
9.23,30.66,37,4.78,0.0,1026,9,4,0,9.23
106.62,25.08,45,5.67,0.0,1009,3,5,1,85.29
12.36,23.32,14,6.89,0.0,1013,7,1,0,9.89
6.96,22.89,10,8.08,0.0,1024,9,1,0,5.57
8.39,27.56,41,1.11,1.12,1025,3,4,0,5.88
110.23,23.52,26,5.52,0.0,1003,4,1,0,88.19
11.55,20.47,42,0.17,0.0,1014,15,0,0,11.55
0.65,18.72,12,8.75,0.0,1017,13,2,0,0.52
10.05,29.37,42,4.24,0.0,1026,22,1,0,10.05
109.41,20.35,49,2.88,0.0,1009,18,0,0,109.41
8.0,23.49,43,3.99,0.0,1028,17,0,0,8.0
3.07,19.84,10,3.46,2.05,1016,6,1,0,2.15
10.99,29.97,55,3.64,8.72,1024,15,5,1,7.69
109.06,22.47,50,4.19,0.0,999,21,3,0,109.06
7.61,23.65,10,0.0,0.0,1025,21,5,1,7.61
4.94,25.46,18,8.21,0.0,1030,11,5,1,3.95
11.28,22.79,66,0.24,0.0,1011,22,5,1,11.28
112.74,17.02,42,4.45,0.0,1020,15,1,0,112.74
15.43,18.37,31,1.38,0.0,1022,22,5,1,15.43
6.52,17.87,33,4.75,0.0,1015,22,2,0,6.52
4.36,24.53,39,3.26,0.0,1015,20,2,0,4.36
149.54,16.48,60,2.47,2.83,1003,1,2,0,104.68
7.24,18.97,33,0.95,0.0,1009,19,0,0,7.24
7.59,23.12,25,5.36,0.0,1022,22,6,1,6.07
12.15,27.82,62,4.07,0.0,1010,5,1,0,12.15
117.08,15.79,50,0.32,0.0,1007,16,2,0,117.08
11.06,24.16,43,2.0,0.0,1025,14,5,1,11.06
8.08,17.56,25,10.28,0.0,1013,0,2,0,6.46
7.47,30.08,52,4.04,8.58,1031,2,5,1,5.23
132.97,16.0,38,7.43,0.0,1022,20,1,0,106.38
14.32,20.73,30,3.69,0.0,1028,7,5,1,14.32
7.46,24.16,34,7.82,0.0,1006,10,3,0,5.97
11.39,23.07,62,1.05,0.0,1012,10,2,0,11.39
135.28,23.45,37,0.04,0.0,1003,3,6,1,135.28
11.15,22.57,34,1.79,1.91,1022,1,2,0,7.81
5.9,25.38,39,6.19,0.0,1020,16,5,1,4.72
6.96,24.97,45,1.92,0.0,1007,7,4,0,6.96
157.51,21.56,36,5.72,0.0,1021,15,3,0,126.01
6.63,21.69,40,7.07,2.48,1007,15,4,0,3.71
7.07,16.49,22,9.74,0.0,1024,4,6,1,5.65
3.62,26.88,30,0.63,0.0,1020,9,2,0,3.62
137.63,24.83,40,5.56,0.0,1004,6,3,0,110.11
6.81,26.65,38,5.47,7.3,1034,15,2,0,3.81
1.95,15.95,22,4.16,11.89,1033,1,0,0,1.36
5.8,25.65,43,6.59,0.0,1006,1,5,1,4.64
108.38,22.97,38,4.87,0.0,1009,8,3,0,108.38
13.97,26.4,30,5.19,0.0,1030,15,5,1,11.17
6.56,24.32,21,5.35,0.0,1017,3,6,1,5.25
11.61,27.86,55,2.2,0.0,1022,21,1,0,11.61
114.96,18.21,56,1.03,0.0,997,4,2,0,114.96
12.28,18.61,39,6.08,0.0,1011,18,3,0,9.82
8.6,18.63,18,3.57,0.0,1010,15,6,1,8.6
3.55,29.23,45,4.98,0.0,1005,7,5,1,3.55
109.68,19.01,29,2.59,7.52,1007,13,1,0,76.78
9.29,27.93,41,2.9,0.0,1017,9,2,0,9.29
6.18,23.19,10,10.58,0.0,1008,22,3,0,4.94
9.17,22.43,50,0.79,0.0,1011,13,2,0,9.17
140.41,21.83,56,6.66,0.0,999,22,2,0,112.33
11.74,21.76,10,1.11,0.0,1024,17,6,1,11.74
4.44,17.88,17,9.13,0.0,1019,17,4,0,3.55
3.67,23.19,33,5.87,0.0,1007,9,0,0,2.94
101.4,20.57,55,0.27,0.0,1011,9,2,0,101.4
13.98,23.15,43,7.28,0.0,1024,19,5,1,11.18
1.38,25.57,22,6.44,0.0,1030,6,1,0,1.1
6.61,25.69,40,1.58,0.0,1031,5,4,0,6.61
112.41,20.08,51,4.06,0.0,1021,13,5,1,112.41
14.94,18.06,10,1.88,0.0,1013,20,0,0,14.94
4.36,25.51,16,3.12,6.75,1013,21,5,1,3.05
12.72,21.4,47,5.76,0.0,1023,15,2,0,10.18
112.39,21.1,25,4.4,0.0,1023,5,4,0,112.39
6.32,23.9,41,0.0,0.0,1016,15,0,0,6.32
8.68,18.19,38,10.66,0.0,1003,0,5,1,6.94
9.64,22.54,33,0.71,2.24,1017,12,1,0,6.75
135.95,18.38,55,1.48,0.0,1006,16,2,0,135.95
11.74,27.14,10,4.7,0.0,1014,14,3,0,11.74
6.99,23.04,28,7.99,0.0,1010,19,1,0,5.59
8.24,22.72,61,0.0,0.0,1021,19,3,0,8.24
134.23,24.13,37,7.12,10.74,1004,14,4,0,75.17
6.98,20.65,10,2.9,0.0,1031,13,3,0,6.98
4.02,20.94,42,4.09,0.0,1009,15,5,1,4.02
11.34,30.53,53,5.33,11.71,1003,16,2,0,6.35
155.98,17.87,27,3.93,0.0,1027,0,6,1,155.98
10.99,24.7,20,2.57,0.0,1005,8,3,0,10.99
